Machine_ID,Temp_C,Vibration_mm_s,Pressure_Bar,Acoustic_dB,Inspection_Duration_min,Downtime_Cost_USD,Technician_Availability_pct,Failure_Prob,Maintenance_Priority
M004,76.03159083986075,3.8054976096024373,4.997998512600217,88.8351051942618,126,3268,70,0.5907890535745547,2
M008,65.00397166559223,1.7200075159176917,5.416427303953478,93.57193718924204,89,1318,51,0.4999366188143754,2
M003,82.86750710244243,2.073884963073884,4.531232954270644,78.192927196738,100,4374,57,0.5309162878854005,1
M006,81.84899768405144,3.379722122969431,5.111704888343277,75.54621618396791,138,1319,82,0.5499684444984926,2
M008,76.10501825820972,3.0074043198071236,5.053452892842624,77.90312496380331,56,4608,93,0.5076870657125366,1
M007,75.36314304858986,2.316077200399277,5.316694299938803,70.27449473610277,53,4338,78,0.4923421386018766,1
M007,63.2511836086077,4.057676673043761,4.3324673369556175,50.12124025183202,87,923,89,0.46064226609690007,2
M004,71.50286230659052,2.4842153557197455,4.813027449590974,50.66142559558235,137,882,66,0.4500501077172816,2
M006,71.38546983389105,2.189107674102629,5.05214148049553,89.90494174545387,65,1922,65,0.5072251935460287,2
M007,81.42884387832646,2.9663350627683096,5.009872532335687,64.56512838217006,111,4951,51,0.5437083332012583,1
M001,93.88896316266144,3.1509066542775455,5.862337590721647,60.31505982858058,87,3822,95,0.5418910044189971,2
M003,68.21990902748443,2.124235197855668,4.902577136459383,72.30109974630243,39,726,52,0.4784270025147961,2
M006,76.27331503943402,2.82315450306291,5.518268401336444,62.30082184979036,135,880,71,0.49285007883399695,2
M001,95.57460013384235,2.094730537433594,5.080294915395116,85.72822568215204,147,2913,59,0.5785844670256642,2
M007,88.3258718372178,3.986483774350946,4.6037192043301625,74.9225677953003,90,2941,59,0.6077752881714541,2
M009,85.89946177591393,2.7093759426828186,5.058023897161402,62.92648376442585,83,4038,88,0.4978387302258529,1
M008,90.80143728791914,2.698414220117574,4.8400406616954115,78.37935813492349,113,1025,50,0.5849615095112058,2
M008,75.58901061612254,3.3642165372702304,5.32720284562457,58.639857012843464,52,4396,91,0.49134148494402313,1
M010,83.80486700151728,3.3588785425412895,5.023774732723624,75.86241602973233,135,1076,64,0.5747905991346157,2
M006,77.24366510187065,2.5916400827330044,5.543068810938474,69.27784839884339,42,2899,74,0.4965052157077386,2
M004,85.61979501536081,0.06909828042817145,5.181452162822223,76.22909202775365,62,1287,95,0.4140951859688532,2
M010,70.87059270452043,2.569347051654791,5.5809874896864065,64.13931594108242,49,2239,79,0.4597551414214068,2
M004,90.73004632586617,1.3803560102186085,4.848017529046662,72.95389582276236,42,4466,96,0.479572355227001,1
M001,72.70181775865723,3.7827755124594105,4.37695455381443,75.46948689542195,33,3123,70,0.5490705860820608,2
M005,72.61616623957778,1.455981658184571,5.074906483667765,81.06554096579748,64,3937,62,0.4670339839249772,1
M001,69.14829124819036,0.5390168492551979,4.735696100126647,84.05487829808891,77,2088,61,0.43666512704602223,2
M001,92.12315745120871,3.3674085162400518,5.398309396589074,83.86816492395106,58,2790,53,0.6213210799416445,2
M008,72.43065752134271,2.2704345223189932,4.536686792444217,68.51729840723576,134,3860,51,0.4984337417844929,2
M008,92.2376373218729,2.0926678526622955,4.396469269542421,72.38060929570312,36,3983,72,0.5309000037809556,1
M003,76.79221921128742,2.564184368096249,5.495511754286403,62.84415923455519,91,1438,98,0.4574815672281701,2
M008,77.85862762704481,2.8767119623976907,5.01291565591113,78.02663214466392,53,4520,94,0.5105151031030032,1
M001,86.19294000399748,2.617709441589551,3.954055849096074,64.19185843926056,118,4159,66,0.5337076791769702,1
M002,95.3138423339608,2.907654830745248,5.1742469763658665,72.31311402297595,62,908,82,0.5716675756593305,2
M006,67.19951877329378,2.176695072144042,5.047337948974417,74.11008062046744,48,4534,50,0.4888267291534775,1
M002,74.24776813089066,3.9750204654099273,5.080292325718695,78.86192995946764,79,4014,75,0.57073170209228,1
M003,80.64717322980505,2.752296581188714,5.140443614406357,74.87640775607947,40,2393,71,0.5293153346939958,2
M009,54.29885514746026,1.2205164473448413,4.670980135335187,86.24605710183695,78,4036,50,0.430022418237603,1
M001,84.83043377206116,1.7339253218414319,4.96220058426803,60.82691883796538,111,4543,67,0.4790736732429493,1
M001,76.07290657041891,3.0957662843651597,4.304416842238472,59.93198664992806,127,4992,76,0.49953248485475965,1
M003,69.58018241645429,1.2440969500320687,5.526542794743813,74.82481705577003,147,3720,71,0.44060338169312385,2
M003,62.286294268307856,4.689463847961989,5.973941428554974,65.07380768029459,110,4082,68,0.5271740064205434,1
M008,61.908184091723705,3.5525736492228064,4.286911621632611,52.66717068172103,130,1469,64,0.46710993919539046,2
M005,57.844295243316644,1.8858795820159797,4.652018211011637,59.14497634040934,116,2071,79,0.38604975288022264,3
M002,66.63968695601184,2.011036309944842,4.492111358013258,72.93581077905301,113,2559,73,0.4454474090088296,2
M010,70.50448120071574,2.8272429678173454,5.86540882533317,75.37133295252447,64,3050,78,0.4965369678908067,2
M003,74.78368507094174,1.8534542893637698,5.123810302587925,61.252709234406396,44,888,54,0.47045365286535684,2
M009,53.689825073347585,2.21515584139983,4.892717090994081,73.5730465448166,85,2108,82,0.41746012010801237,2
M005,73.18262654793811,2.796451982232119,4.727982867196677,64.42205350280757,128,3305,84,0.48146117528224597,2
M005,49.32178572236567,3.8221932917486443,4.90498069197586,60.620631949172626,107,4183,94,0.4300987567040334,1
M010,63.682674127414245,2.2987914123642006,5.021060060257534,80.3712967318477,94,1449,90,0.454399827302413,2
M002,80.74017414645265,4.438569654193585,4.382703481174672,79.98549436555008,49,4860,89,0.5918633317415857,1
M010,94.046458427226,1.7959222870279044,4.842564309085338,57.24253262452428,108,526,72,0.5023066307947357,2
M003,76.39094086147001,2.532083231427984,5.4823537303041014,62.980513914575944,90,1514,97,0.45717257266773126,2
M006,66.01099634119032,2.1553995363088654,4.956795981308225,79.7424779460558,76,3637,93,0.45119539759692345,2
M007,65.75337170492571,2.6796018506225163,4.847617982317204,61.85360840086734,52,4216,67,0.4575633590154765,1
M004,90.20387892518073,2.135706800237983,4.733028524379416,77.45017705499501,111,1864,54,0.5502778612174133,2
M003,54.91574323851171,1.616591770474662,4.622403070149629,67.6940988508787,108,3422,97,0.35640264450214026,3
M003,79.25186126714225,3.2291091724671603,5.309211626952793,73.50523500794512,98,1713,82,0.5348988141702714,2
M007,85.616564541131,2.5012571693503136,5.221997570109904,77.92489769792122,81,4362,87,0.5289109282272283,1
M008,77.5642606875732,2.9244025074919815,5.032618488943319,77.5004957513206,53,4574,93,0.50964800508828,1
M008,83.59553415556198,1.668093700372897,5.432473246902433,82.95841296227316,147,3107,65,0.518868646077889,2
M008,85.69892628846955,3.3949801818584042,5.110160019492299,80.96259349857897,83,4328,61,0.5866315664655419,1
M002,72.32401387783955,1.72009079510509,4.497027430395069,70.48609637054794,134,1036,84,0.4388623322245137,2
M008,90.50960943002686,3.2263853650400547,4.939316148015721,84.01342161417256,137,1588,69,0.5907661132298885,2
M001,99.24997616290948,1.5422531558459758,5.780946013109488,65.49991686571461,53,4748,95,0.48987228438735975,1
M007,74.62476950479795,3.031670629290714,5.433674774801772,66.39190091052015,44,3621,67,0.5105191948698237,2
M007,76.06292044599566,2.6523230837443372,5.231749967431214,67.39918815064179,93,4088,95,0.47809359775599997,1
M002,70.66384623712504,3.968844514295816,4.943668840111924,74.58923467997234,134,2920,95,0.5233334054509371,2
M001,79.91625702509282,2.9334543255964443,5.963516476877247,72.86539300015406,89,1795,69,0.5266539193759205,2
M001,60.825762405624324,1.9930625645402928,4.602250015348849,54.04804939863992,70,2434,69,0.4013870541122204,3
M006,71.77577291319542,3.241791230710491,5.3993802100041,78.06030188470186,134,3583,85,0.5233623469968376,2
M010,74.39523795921656,1.8896034166744762,4.935438903614623,70.4914630180876,145,779,69,0.4713681293403773,2
M010,83.69966491931491,3.3282053641822507,5.004307975529301,76.53127161230888,133,983,64,0.5794238413922277,2
M010,66.85559972744892,4.091179543500648,5.239374546822147,41.165991017469956,138,1825,87,0.45849705442500904,2
M006,69.4188837963356,0.8724039775552944,4.532994767063188,81.78712380646459,81,2837,59,0.45294755263213915,2
M006,78.54529140304322,2.561774705809309,4.5230010067509365,80.68585325950507,131,3227,57,0.5359517966629681,2
M007,81.27947031922153,2.39723779406431,4.958041210436689,65.18750458813277,102,3841,69,0.49724010578226996,2
M009,63.036056627556874,2.9363938857722114,3.662440521160505,76.94961997935334,140,3974,95,0.45886899294966105,2
M001,73.47379331113493,3.514432702489925,5.343754364692771,74.43968824161668,103,2245,76,0.5335209854947577,2
M008,82.15144854983411,2.6621433191740627,4.928545952677264,61.19527876004891,32,3153,92,0.49108039613644966,2
M006,82.08421736553937,3.4225688689839595,5.1002461432775394,75.15333083761737,137,1515,82,0.5472460188859055,2
M005,77.7899864750958,2.7187705308441252,4.987686417913704,74.18567869648443,135,4157,88,0.4991172095402771,1
M007,76.88692459380641,3.5729356837576933,4.512066950743509,66.42760327654493,123,3614,88,0.5182523198702962,2
M009,76.53071217482022,3.267175701527257,4.308923889111288,75.75387692106732,37,2988,96,0.5179807302883992,2
M007,78.37627785256758,3.0065822736403787,5.614697219343063,70.67992005805218,46,1387,56,0.5427848305034655,2
M007,99.90307284519915,2.562876209452191,5.599082655228922,55.17744510329895,33,2639,53,0.5560975453503414,2
M008,58.95291083308398,2.7149171459861625,4.744336310432619,64.31857961937577,77,2057,73,0.4445768002746354,2
M001,62.38728340750323,1.2677076639407436,4.554702115976141,53.07291708207733,127,2024,96,0.352356220152662,3
M005,78.1487025648836,1.8088141729011729,4.7569384678096,73.9713480915102,148,698,89,0.47310337854643925,2
M010,65.80007767566035,1.2664699046499714,5.916774934392791,76.42711886111148,81,1371,94,0.40868298924727714,2
M005,74.44212281751436,1.6977439441661772,5.775762043851873,50.62202548811173,105,982,66,0.42957343554790933,2
M002,83.02330327029586,2.7917207818438854,5.13784791764648,74.91055439711145,111,1986,73,0.535922844559636,2
M002,99.82682708458843,2.515808709934634,4.427542983328262,84.66977892457537,137,1359,52,0.6185073945651485,2
M001,65.217579253298,3.22832454254298,4.762825331543993,91.97761138636983,48,1144,99,0.5114043924218858,2
M004,86.74734851971768,1.9039521773545063,5.4479141255772925,76.91474281774981,64,3110,89,0.503687153384479,2
M005,74.72018321994643,1.7885121573542686,5.828245054759612,50.59653618463727,102,1035,66,0.4268502635985851,2
M005,79.69655850454569,3.802566747195337,4.685831250702494,65.24665237542293,142,3461,50,0.5689601767905104,2
M001,70.37562925294678,3.2879798092866155,5.600233120681173,73.08517128066619,111,1756,74,0.5195695707651891,2
M001,70.70026369018314,2.670099517302809,4.8171942222260435,53.23378350039042,45,3084,53,0.4660291369821083,2
M002,101.59139668804478,3.119211584332582,5.76448400557402,69.37200399532446,82,3046,73,0.5916823219660019,2
M007,69.33430151365552,2.6990696896413553,5.300856043552117,49.2277211994437,117,4350,59,0.4579403290775484,1
M001,72.54784490618738,3.806438351687904,5.2135757031944845,67.38184169587888,70,4644,85,0.519444136465361,1
M002,70.07943792056639,4.624414591053536,4.640176855357485,73.9991457287287,71,2307,63,0.5787142549576503,2
M009,63.175780474187135,1.970516841913656,5.879726091797574,82.31455359850676,61,3507,50,0.47775442088530506,2
M002,82.04118790829784,4.84407291771507,5.470789174491445,64.92119371382886,92,1646,87,0.5799799578100602,2
M001,93.80684264108866,1.5554194294225834,5.010748493996904,71.77369411893497,68,1133,51,0.5293866150415162,2
M004,82.72440224605789,4.776572559972544,4.836853416909169,75.61790911239044,87,2020,53,0.6389421062218189,2
M002,75.24268493611228,0.6422289818925158,4.907908890207282,52.72618754998163,106,3707,97,0.3579276087614518,3
M010,66.88038717650966,3.264740247463989,4.950251722006746,65.17725176994902,49,4542,54,0.5109090116878129,1
M006,78.14679899085712,0.46968386367540865,4.751585407119914,67.34143022627137,38,4500,53,0.43470435481725234,1
M009,72.8060779173588,1.9729899566109792,5.072610690321321,68.46766337289408,139,2866,66,0.4703979634164554,2
M003,89.44229347213637,3.1946620080868757,4.429271459801461,65.16597947502561,41,4391,61,0.5628338440896561,1
M002,84.32229739971312,2.523609255036584,4.735478220805142,56.07762774000411,66,529,76,0.4860449752580241,2
M007,66.11594683152927,2.255712308654717,5.43776995544141,55.96300518607664,93,1999,96,0.4004488135199477,3
M009,68.05294113626898,1.6929287074085788,4.289769147857161,80.35883933849223,69,1458,78,0.4568781107720539,2
M009,60.84352772791787,3.8876436857222325,4.222272372439891,94.8183938454877,100,3824,92,0.5357983149850087,2
M008,94.54005445569041,2.315162635171516,4.935919631713157,88.86910423368559,139,4528,98,0.5478965716501075,1
M004,61.9490198364754,1.8498177012961856,4.610152137032151,68.10618956792838,93,3381,57,0.43339081931615336,2
M006,61.7373160645311,2.80457169785607,5.211967034755611,79.46648618283986,122,4439,58,0.5027026879951144,1
M004,62.96670676817733,4.534720184378381,3.8240826631893325,57.00011920622859,110,963,83,0.5006913210551157,2
M005,83.07272524353574,1.196944767107827,4.860020621217427,60.205562054677124,100,4997,67,0.44563963959514175,1
M010,84.99963590497025,2.8151039674826746,5.607923059690528,75.08492892727374,131,4206,61,0.5594416036615704,1
M009,59.25457824654533,2.9386083923183595,4.462611618498966,77.63706246953673,30,3232,58,0.49085830253304985,2
M008,76.90227974626168,1.6154748490293998,4.81893645840501,85.5993174723269,59,2487,56,0.510499380795638,2
M008,77.65471546341315,3.035917682591335,5.083918630545513,62.99752384009694,147,1130,70,0.5147546149936042,2
M004,81.83286318202295,2.0887148443295027,4.669017016806728,61.98569739802,44,3666,51,0.497467146033715,2
M005,90.11414922833612,2.8739413164151935,3.7773261074157505,72.66598765788345,43,1108,92,0.5398177059805824,2
M006,77.27404729952592,1.2334294485079782,5.613340101460567,75.0879796521486,66,4441,61,0.47152568721414967,1
M006,81.5579791128257,2.690032216405468,4.112868064462252,65.77965330792098,138,737,71,0.5037522637847672,2
M008,65.44401045641919,2.283670913539301,5.697188677646599,76.21138280503318,119,4094,67,0.469538775556126,1
M001,85.04152001864695,1.5119435444015017,5.658525573180961,68.49996344535555,56,2986,81,0.47040695763312607,2
M002,101.4478896001055,3.150877268706026,5.736213198902604,69.49138315684037,84,3086,75,0.5924170503822905,2
M007,66.16581559659743,2.9434904861598317,5.158095292305102,62.13573556818558,140,4043,98,0.4419711017634988,1
M002,77.66357632389727,3.3352861771191415,4.942294109026899,84.54445179509419,61,2568,72,0.5616573497642112,2
M004,87.44343311810016,0.03585798575682818,5.013933624456753,58.73507823282364,48,1042,74,0.40772425938702866,2
M004,76.01356981582104,2.3679422302806965,5.6549029845923195,73.0375923870574,93,2198,69,0.4845719488928125,2
M003,67.64294135014161,2.637538984371866,5.248079343393949,82.96167757666935,44,2040,84,0.48888180919106994,2
M009,82.92758825273175,1.9922455802934638,5.133274033393735,78.85747623664116,141,4456,50,0.5328495296897386,1
M004,85.46744024356958,1.927318992118286,5.4012926488724196,77.3884407545173,61,3047,89,0.5039642211315069,2
M003,78.25165441680858,1.7090993121717222,5.4989044308929005,72.41520734927582,90,2096,65,0.48202143213909265,2
M004,82.62421297817335,3.454317126295209,6.205434297091696,69.70737032696655,47,576,78,0.5512214262674168,2
M010,68.25674615177797,3.7273300836954535,5.200778900953434,84.16951739956923,42,2124,64,0.5610800320259917,2
M008,78.57333003836948,4.281876147078613,4.855515493423952,77.53081141424276,133,4871,50,0.6084179048228773,1
M008,63.84703142125238,2.7944873332167273,5.212496419138167,72.67576797689921,148,4443,65,0.4896299931186192,1
M005,72.88924979873516,3.995366477838831,5.031519921624557,53.458010281092676,95,3683,95,0.49474831474837544,2
M010,100.95910502908013,1.409899960632619,5.132568701384724,92.42775106844293,49,2890,85,0.5573185286707065,2
M001,80.95263186374464,2.4529556216021504,5.344468031817786,50.47447461568309,106,4831,67,0.4845938637238586,1
M007,77.60637444577665,3.5777007933781464,4.489420890479781,66.71960010317453,124,3644,85,0.5190838661831,2
M002,81.24006633973836,2.2814052645053544,4.326473468159387,67.40444631048626,30,4036,83,0.49377070501510156,1
M007,58.85551767621989,1.8377617763979452,5.146884318414706,71.51054962219708,90,1470,95,0.39599776980259355,3
M004,70.28986717832387,3.355382388628975,5.4297961686902125,73.59769227198738,97,1354,59,0.5316668314390006,2
M009,53.63766644167888,3.9521643180388795,5.170152736851884,84.9283175050901,86,2791,79,0.5079039719744745,2
M006,68.07272033783975,2.6817338914206887,5.192654594813085,81.11862593438876,132,1697,93,0.47597372429588963,2
M007,84.93992305824256,1.7581338325994398,4.462883999467301,67.67690102859363,42,4888,92,0.4706217047286201,1
M010,87.40580670744117,3.3954375499723457,5.355745965952933,66.59658740096997,45,1021,71,0.562871833502254,2
M003,88.33289889017814,2.756297595247377,5.4341778646672605,62.639483788811475,95,3433,52,0.5375962368060128,2
M008,67.18585271819047,2.1904608485696055,4.626190917280029,70.9825388091753,57,823,89,0.4357354684853102,2
M008,61.85515013622422,0.8492543377762946,5.636480384589198,70.98633414803398,51,4950,81,0.37973871199353615,1
M004,82.28635699435249,2.8805470526331054,5.105659829585598,40.645241075087846,103,1334,80,0.4597512563408908,2
M003,74.11005660906712,2.1860343038569128,4.407061818857497,60.597931336094874,70,2467,78,0.4515599075617007,2
M009,62.1402764692387,3.455385556741776,5.317739157689138,75.4343304675743,133,1993,51,0.522701489565544,2
M005,79.72478218250056,4.646203108011201,5.366349536064231,66.00508997112642,144,3180,88,0.5698309705035361,2
M009,75.9351083945251,1.7195468099057514,4.789271381225375,58.64890957718549,149,1547,77,0.4352786978726576,2
M007,90.31388931878713,1.8820068434912618,5.374344533755092,83.22693166094224,111,2365,63,0.5506379225838708,2
M006,64.95246661427299,2.3994541405511054,4.7102288931018625,63.97221205245552,138,4392,66,0.44901445562198117,1
M003,92.5006731984482,3.223117664492967,4.811122188858614,65.30662223410708,111,3066,60,0.5754152724372341,2
M010,63.769512546954196,1.0843424980080034,4.7503091927547105,71.30387600735631,30,3513,82,0.3892527632583184,3
M010,95.12016259923358,2.0362177022679884,5.88195228265782,75.13913632847284,66,980,82,0.5390430170407277,2
M007,70.57162281004115,0.9294150465462573,5.556238880060496,61.81443466406046,94,4222,83,0.39273195894872115,1
M009,70.7099123041915,1.5227078452141236,5.581411200642169,78.27683299268833,64,3522,58,0.47131571380284565,2
M004,74.04167691992659,2.6163799081788883,6.286441584611499,71.01707779952476,120,2278,64,0.4966448277274404,2
M003,75.35767601518289,3.837015559287873,5.084095579336502,55.09571651266673,125,3020,78,0.5104900443215887,2
M005,78.88489053636351,3.50265335683494,4.996875327150747,70.49638807737081,147,4616,93,0.5319104305227407,1
M003,54.739856183871765,1.582429513299235,4.526044227095245,69.66087434530188,134,1917,52,0.4143470770555045,2
M010,83.46683562398906,2.259957353447609,5.130414759626508,75.81181242126395,99,796,91,0.512524848792999,2
M010,85.97958243555959,2.698830986613074,4.066000945489644,56.338056555689846,108,1609,82,0.5021645230075905,2
M008,78.37159470669933,1.7327218904028598,4.70043077266894,43.14816395137877,79,1137,87,0.4001709378848438,3
M004,82.41769294249772,4.782074754460211,4.814290733651206,74.19540244660485,87,2089,55,0.6411047039046565,2
M010,63.9113800470727,2.5636036875539623,4.182394340040327,60.137377327151185,31,2204,77,0.4435547006618871,2
M003,75.5461866143438,3.875479515565083,5.130607694103981,54.340379474124354,127,2941,76,0.5062083984670316,2
M007,69.44365583905122,2.0825065706776176,5.090542269244424,57.4679789045801,32,502,62,0.4390058844850905,2
M010,81.77892414354223,3.124360673656019,4.8334252581043735,74.86318952265516,30,1978,67,0.5478021289544323,2
M009,75.9149885844674,1.7995575502092507,4.937027052903143,86.33835346792824,37,4825,65,0.5110786479039263,1
M001,76.47123139355696,2.898382418110455,4.0387511168421835,74.93458486136683,131,3961,91,0.5034998434816723,2
M008,82.46786062714573,3.2217122523091275,4.476659940006494,61.88422395220043,122,2253,76,0.5283016754148482,2
M007,65.92219539391336,-0.12417059544833241,4.1138634855022485,64.51844040917663,124,3121,53,0.36319985338804733,3
M004,78.08451228965441,3.121947345506182,5.514317675418444,58.891234955293775,110,3088,82,0.4888272784249554,2
M002,83.22239946361606,3.697783905854665,4.87700197209205,70.6012309006064,111,2067,98,0.5425987298473048,2
M010,76.32962259540321,2.0504178199791645,5.294537852565896,60.59294240855554,72,2251,64,0.47152949649960246,2
M008,85.72469625441168,0.8555488973521486,5.473750322099243,72.55160026178797,148,1827,55,0.48121814163165183,2
M005,68.6492078598987,1.2017112933968348,5.313426593703108,66.90529484493696,72,3771,77,0.40920345060276697,2
M010,64.19362706643767,2.473880067771799,3.9505884914231184,80.59398004710468,39,3599,65,0.4863613016627266,2
M002,82.46181844897761,1.8070623426515584,5.579028633234659,58.54934276868783,74,1397,84,0.4614659542872621,2
M008,71.62492925540522,2.426318759672459,5.29879518171971,83.51336117002447,119,1431,73,0.49762656224825175,2
M006,78.94538078799683,2.757699419541285,5.25708881613236,65.74100937335633,51,3416,81,0.5062135091262029,2
M005,76.63393398601741,2.388250797771638,4.6063554948612895,75.5681030455387,89,4849,89,0.48162302872922147,1
M007,85.48724607486594,2.3543082470065455,5.548220543400417,68.24260244056363,38,2194,62,0.5183481210003693,2
M009,99.16301841063628,4.001711065947829,5.522109665769346,73.88805031528688,76,3382,62,0.6382606778554193,2
M010,74.18853937809072,3.4789860195019076,4.894008979828835,65.29686111725327,38,623,72,0.5197355842041267,2
M009,65.92152344892659,3.155662888429126,5.407337043936592,78.83415161931728,105,3862,90,0.48931864401631975,2
M003,57.296114104527256,2.7463862099010266,5.433240707302275,79.47335948638921,138,3706,97,0.4431772662587002,2
M005,76.46609405236731,1.6882614709447785,5.8139383928259205,56.771235009177126,122,3166,62,0.4505303329995754,2
M007,77.54194898941866,2.706395021354166,5.226740452512278,67.28591266194778,93,4038,95,0.47791859013511195,1
M002,85.72880222402988,2.596008615090855,5.305956728439087,59.365966426224176,66,2375,98,0.48537809075497323,2
M008,72.26884659501509,4.4472196769063395,5.185423931269405,58.37905228432114,86,2823,76,0.5401402766476486,2
M010,87.62866219299747,2.1602650309558147,4.674831509475629,76.97332877800581,61,3324,57,0.5421872622536392,2
M002,78.22902950358882,4.541358484432099,4.794260777153457,80.97882607632376,115,2639,75,0.5982696641146671,2
M002,83.90609612929089,3.0788978305472994,5.3117794776299565,76.2237597111645,149,935,92,0.5310330230490137,2
M002,59.79046659970907,2.1438265109852948,4.32943773655613,91.07194337025835,123,3814,98,0.4508850728723124,2
M003,79.61854072133274,3.392409428023386,5.351338268129749,73.88016311086598,97,1623,82,0.5346241606691159,2
M005,91.60576070827749,1.7566113477437983,6.358620635578103,82.88821103377931,141,2438,54,0.5657332306299804,2
M008,77.20530571357986,1.3503703114763115,4.8061333122924905,61.59609213789919,73,732,51,0.46367173807554457,2
M007,74.24762866452541,4.389641043103358,4.766265243306122,87.61419604673276,129,4172,78,0.5988700240772128,1
M010,63.89163359541992,0.7361260407444775,4.859892744564925,70.98038937182544,90,2723,74,0.3968641667801686,3
M005,97.88281818583582,1.2817885725938065,5.001016757325926,63.9581157008489,75,4541,93,0.4809887736318087,1
M006,70.27729694364868,3.593868859197213,5.067898530903297,71.77914746280283,42,1506,95,0.5002466451866802,2
M002,79.33185984607893,2.751029154658426,4.432423414321429,70.54079083576177,55,1384,97,0.4910118380857537,2
M001,67.91181575790522,3.2718648861881685,4.773055959163587,76.80876858088885,94,4680,57,0.5305450161073149,1
M003,78.2708220237773,1.3794344271147296,4.532444893359551,75.52327373260646,51,4481,78,0.46144019857684687,1
M004,73.8409314792659,1.298424726116353,6.040836244652242,78.4406017098794,54,2658,51,0.4841174216481051,2
M010,73.13372175099443,0.7514985925533276,5.547910383027892,67.04263711641838,47,3903,81,0.40161618961090084,3
M008,75.51040305160257,2.2470728797185697,4.398411290801101,69.68114485045645,60,2861,65,0.48701384836936623,2
M010,73.43289509019516,3.846529172125297,4.448590072572482,67.43422409493192,43,2096,91,0.5238763377972047,2
M009,75.2480457787708,1.8843137637347176,4.9114595338257265,85.48318624629601,37,4842,63,0.5146673635865193,1
M008,96.7677206636401,3.913236989366617,5.154633184346682,69.45683250354085,112,3779,98,0.5989672462702175,2
M003,66.66756586545075,3.414374228433854,5.4229138545479705,77.71706627568184,87,1797,98,0.48680378605852126,2
M006,77.75462777912203,1.3231174818436553,4.804311193369477,76.81385292897849,117,2199,53,0.490690971962109,2
M009,86.52381079660329,2.8613077100182966,4.882969560728568,38.94254979188304,142,1050,77,0.47407666377766317,2
M001,63.26045310468222,-0.2687841611598965,5.937283394391646,71.36611200309997,124,891,86,0.33157364702706826,3
M005,85.39222103430461,2.776189446834687,5.75980658291604,61.58320799472136,96,1851,91,0.49844043191696263,2
M009,72.96044644973425,2.446685033356181,5.603907988111678,79.06934178196333,129,1909,68,0.5054719865733253,2
M001,76.25456787445812,1.872951817509952,5.101844759523462,59.96295515041979,142,4877,70,0.44779630768548684,1
M009,65.65251461562488,3.2580562783589233,4.379168060651381,80.54217789375821,125,864,95,0.4851944645757554,2
M007,62.771794624967924,0.07691949622773955,5.403744218659736,59.71538377595685,61,2757,57,0.3486593077545739,3
M001,65.60468847413843,2.7419764845683665,4.061218980193788,70.82440533429178,60,1254,97,0.44437995986736284,2
M001,71.02035781062122,1.9344515411309438,4.993267007572075,80.04180825514224,95,4783,62,0.4921367933223561,1
M007,81.55230246894288,2.349192544135843,4.992439560859803,65.6759199703634,98,3795,68,0.49412507140449746,2
M002,59.02873232890467,2.0260154760014726,4.308026228913969,71.6526627981374,108,3082,68,0.4300809586121754,2
M005,57.56240262013388,2.659572356475621,4.814540258098651,70.20408311754271,61,989,93,0.42408885947774555,2
M005,79.5556916556255,3.6225659039204228,4.851275984340926,69.81886362952837,119,2237,64,0.5590887888337662,2
M005,82.52109178789335,1.7802446560543748,5.227447620644081,72.26227868632515,62,1113,87,0.48467522569528754,2
M007,96.21980409376565,2.2045307818382396,5.369395132910246,84.59508548827051,86,2645,79,0.571026002617253,2
